Line_Width,Turns,Line_space,Y_Dimension,X_Dimension,freq,Ldiff,Qdiff,Leff,Q,Reff
2,1,3,100,120,15.40 GHz,3.04e-10,19.976,3.09e-10,19.606,1.524
2,1,3,100,120,15.50 GHz,3.04e-10,20.077,3.09e-10,19.698,1.527
2,1,3,100,120,15.60 GHz,3.04e-10,20.178,3.09e-10,19.789,1.53
2,1,3,100,120,15.70 GHz,3.04e-10,20.279,3.09e-10,19.88,1.533
2,1,3,100,120,15.80 GHz,3.04e-10,20.379,3.09e-10,19.97,1.537
2,1,3,100,120,15.90 GHz,3.04e-10,20.478,3.09e-10,20.059,1.54
2,1,3,100,120,16.00 GHz,3.04e-10,20.578,3.09e-10,20.148,1.543
2,1,3,100,120,16.10 GHz,3.05e-10,20.677,3.09e-10,20.236,1.547
2,1,3,100,120,16.20 GHz,3.05e-10,20.775,3.1e-10,20.324,1.55
2,1,3,100,120,16.30 GHz,3.05e-10,20.873,3.1e-10,20.411,1.553
2,1,3,100,120,16.40 GHz,3.05e-10,20.971,3.1e-10,20.497,1.557
2,1,3,100,120,16.50 GHz,3.05e-10,21.069,3.1e-10,20.582,1.56
2,1,3,100,120,16.60 GHz,3.05e-10,21.166,3.1e-10,20.667,1.564
2,1,3,100,120,16.70 GHz,3.05e-10,21.263,3.1e-10,20.752,1.567
2,1,3,100,120,16.80 GHz,3.05e-10,21.36,3.1e-10,20.835,1.571
2,1,3,100,120,16.90 GHz,3.05e-10,21.457,3.1e-10,20.918,1.575
2,1,3,100,120,17.00 GHz,3.05e-10,21.553,3.1e-10,21.001,1.578
2,1,3,100,120,17.10 GHz,3.05e-10,21.649,3.1e-10,21.083,1.582
2,1,3,100,120,17.20 GHz,3.05e-10,21.744,3.11e-10,21.164,1.586
2,1,3,100,120,17.30 GHz,3.05e-10,21.84,3.11e-10,21.244,1.589
2,1,3,100,120,17.40 GHz,3.05e-10,21.935,3.11e-10,21.324,1.593
2,1,3,100,120,17.50 GHz,3.05e-10,22.03,3.11e-10,21.403,1.597
2,1,3,100,120,17.60 GHz,3.05e-10,22.125,3.11e-10,21.481,1.601
2,1,3,100,120,17.70 GHz,3.05e-10,22.22,3.11e-10,21.559,1.605
2,1,3,100,120,17.80 GHz,3.05e-10,22.314,3.11e-10,21.636,1.608
2,1,3,100,120,17.90 GHz,3.05e-10,22.408,3.11e-10,21.712,1.612
2,1,3,100,120,18.00 GHz,3.05e-10,22.502,3.11e-10,21.787,1.616
2,1,3,100,120,18.10 GHz,3.05e-10,22.595,3.12e-10,21.862,1.62
2,1,3,100,120,18.20 GHz,3.05e-10,22.688,3.12e-10,21.935,1.624
2,1,3,100,120,18.30 GHz,3.05e-10,22.78,3.12e-10,22.007,1.629
2,1,3,100,120,18.40 GHz,3.05e-10,22.873,3.12e-10,22.079,1.633
2,1,3,100,120,18.50 GHz,3.05e-10,22.964,3.12e-10,22.149,1.637
2,1,3,100,120,18.60 GHz,3.05e-10,23.055,3.12e-10,22.217,1.641
2,1,3,100,120,18.70 GHz,3.05e-10,23.144,3.12e-10,22.285,1.646
2,1,3,100,120,18.80 GHz,3.05e-10,23.233,3.12e-10,22.35,1.65
2,1,3,100,120,18.90 GHz,3.06e-10,23.321,3.12e-10,22.414,1.655
2,1,3,100,120,19.00 GHz,3.06e-10,23.407,3.13e-10,22.476,1.66
2,1,3,100,120,19.10 GHz,3.06e-10,23.492,3.13e-10,22.535,1.665
2,1,3,100,120,19.20 GHz,3.06e-10,23.574,3.13e-10,22.593,1.67
2,1,3,100,120,19.30 GHz,3.06e-10,23.655,3.13e-10,22.647,1.675
2,1,3,100,120,19.40 GHz,3.06e-10,23.732,3.13e-10,22.698,1.68
2,1,3,100,120,19.50 GHz,3.06e-10,23.807,3.13e-10,22.746,1.686
2,1,3,100,120,19.60 GHz,3.06e-10,23.879,3.13e-10,22.791,1.692
2,1,3,100,120,19.70 GHz,3.06e-10,23.947,3.13e-10,22.831,1.698
2,1,3,100,120,19.80 GHz,3.06e-10,24.011,3.13e-10,22.867,1.705
2,1,3,100,120,19.90 GHz,3.06e-10,24.071,3.13e-10,22.899,1.711
2,1,3,100,120,20.00 GHz,3.06e-10,24.126,3.14e-10,22.926,1.719
2,1,3,100,140,2.000 GHz,3.38e-10,3.017,3.39e-10,3.016,1.411
2,1,3,100,140,2.100 GHz,3.38e-10,3.167,3.39e-10,3.166,1.411
2,1,3,100,140,2.200 GHz,3.38e-10,3.317,3.39e-10,3.315,1.412
2,1,3,100,140,2.300 GHz,3.38e-10,3.466,3.39e-10,3.465,1.412
2,1,3,100,140,2.400 GHz,3.39e-10,3.616,3.39e-10,3.614,1.413
2,1,3,100,140,2.500 GHz,3.39e-10,3.765,3.39e-10,3.763,1.413
2,1,3,100,140,2.600 GHz,3.39e-10,3.914,3.39e-10,3.912,1.414
2,1,3,100,140,2.700 GHz,3.39e-10,4.063,3.39e-10,4.061,1.415
2,1,3,100,140,2.800 GHz,3.39e-10,4.212,3.39e-10,4.21,1.415
2,1,3,100,140,2.900 GHz,3.39e-10,4.361,3.39e-10,4.358,1.416
2,1,3,100,140,3.000 GHz,3.39e-10,4.51,3.39e-10,4.506,1.417
2,1,3,100,140,3.100 GHz,3.39e-10,4.658,3.39e-10,4.654,1.417
2,1,3,100,140,3.200 GHz,3.39e-10,4.806,3.39e-10,4.802,1.418
2,1,3,100,140,3.300 GHz,3.39e-10,4.954,3.39e-10,4.95,1.419
2,1,3,100,140,3.400 GHz,3.39e-10,5.102,3.39e-10,5.097,1.42
2,1,3,100,140,3.500 GHz,3.39e-10,5.249,3.39e-10,5.244,1.421
2,1,3,100,140,3.600 GHz,3.39e-10,5.397,3.39e-10,5.391,1.422
2,1,3,100,140,3.700 GHz,3.39e-10,5.544,3.39e-10,5.538,1.422
2,1,3,100,140,3.800 GHz,3.39e-10,5.691,3.39e-10,5.684,1.423
2,1,3,100,140,3.900 GHz,3.39e-10,5.838,3.39e-10,5.831,1.424
2,1,3,100,140,4.000 GHz,3.39e-10,5.984,3.39e-10,5.977,1.425
2,1,3,100,140,4.100 GHz,3.39e-10,6.13,3.39e-10,6.122,1.426
2,1,3,100,140,4.200 GHz,3.39e-10,6.276,3.39e-10,6.268,1.427
2,1,3,100,140,4.300 GHz,3.39e-10,6.422,3.39e-10,6.413,1.428
2,1,3,100,140,4.400 GHz,3.39e-10,6.567,3.39e-10,6.558,1.429
2,1,3,100,140,4.500 GHz,3.39e-10,6.713,3.39e-10,6.702,1.43
2,1,3,100,140,4.600 GHz,3.39e-10,6.858,3.39e-10,6.847,1.432
2,1,3,100,140,4.700 GHz,3.39e-10,7.002,3.39e-10,6.991,1.433
2,1,3,100,140,4.800 GHz,3.39e-10,7.147,3.39e-10,7.134,1.434
2,1,3,100,140,4.900 GHz,3.39e-10,7.291,3.39e-10,7.278,1.435
2,1,3,100,140,5.000 GHz,3.39e-10,7.435,3.39e-10,7.421,1.436
2,1,3,100,140,5.100 GHz,3.39e-10,7.579,3.39e-10,7.564,1.437
2,1,3,100,140,5.200 GHz,3.39e-10,7.722,3.39e-10,7.706,1.439
2,1,3,100,140,5.300 GHz,3.39e-10,7.865,3.39e-10,7.848,1.44
2,1,3,100,140,5.400 GHz,3.39e-10,8.008,3.39e-10,7.99,1.441
2,1,3,100,140,5.500 GHz,3.39e-10,8.15,3.39e-10,8.132,1.442
2,1,3,100,140,5.600 GHz,3.39e-10,8.293,3.4e-10,8.273,1.444
2,1,3,100,140,5.700 GHz,3.39e-10,8.434,3.4e-10,8.413,1.445
2,1,3,100,140,5.800 GHz,3.39e-10,8.576,3.4e-10,8.554,1.447
2,1,3,100,140,5.900 GHz,3.39e-10,8.717,3.4e-10,8.694,1.448
2,1,3,100,140,6.000 GHz,3.39e-10,8.858,3.4e-10,8.834,1.449
2,1,3,100,140,6.100 GHz,3.39e-10,8.999,3.4e-10,8.973,1.451
2,1,3,100,140,6.200 GHz,3.39e-10,9.139,3.4e-10,9.112,1.452
2,1,3,100,140,6.300 GHz,3.39e-10,9.279,3.4e-10,9.251,1.454
2,1,3,100,140,6.400 GHz,3.39e-10,9.419,3.4e-10,9.389,1.455
2,1,3,100,140,6.500 GHz,3.39e-10,9.558,3.4e-10,9.527,1.457
2,1,3,100,140,6.600 GHz,3.39e-10,9.697,3.4e-10,9.665,1.458
2,1,3,100,140,6.700 GHz,3.39e-10,9.836,3.4e-10,9.802,1.46
2,1,3,100,140,6.800 GHz,3.39e-10,9.974,3.4e-10,9.939,1.462
2,1,3,100,140,6.900 GHz,3.39e-10,10.112,3.4e-10,10.075,1.463
2,1,3,100,140,7.000 GHz,3.39e-10,10.25,3.4e-10,10.212,1.465
2,1,3,100,140,7.100 GHz,3.39e-10,10.387,3.4e-10,10.347,1.466
2,1,3,100,140,7.200 GHz,3.39e-10,10.524,3.4e-10,10.483,1.468
2,1,3,100,140,7.300 GHz,3.39e-10,10.661,3.4e-10,10.617,1.47
2,1,3,100,140,7.400 GHz,3.39e-10,10.797,3.4e-10,10.752,1.472
2,1,3,100,140,7.500 GHz,3.39e-10,10.933,3.4e-10,10.886,1.473
2,1,3,100,140,7.600 GHz,3.39e-10,11.069,3.4e-10,11.02,1.475
2,1,3,100,140,7.700 GHz,3.39e-10,11.204,3.41e-10,11.153,1.477
2,1,3,100,140,7.800 GHz,3.39e-10,11.339,3.41e-10,11.286,1.479
2,1,3,100,140,7.900 GHz,3.39e-10,11.473,3.41e-10,11.418,1.48
2,1,3,100,140,8.000 GHz,3.39e-10,11.607,3.41e-10,11.55,1.482
2,1,3,100,140,8.100 GHz,3.39e-10,11.741,3.41e-10,11.682,1.484
2,1,3,100,140,8.200 GHz,3.39e-10,11.875,3.41e-10,11.813,1.486
2,1,3,100,140,8.300 GHz,3.39e-10,12.008,3.41e-10,11.944,1.488
2,1,3,100,140,8.400 GHz,3.39e-10,12.14,3.41e-10,12.074,1.49
2,1,3,100,140,8.500 GHz,3.39e-10,12.272,3.41e-10,12.204,1.492
2,1,3,100,140,8.600 GHz,3.39e-10,12.404,3.41e-10,12.334,1.494
2,1,3,100,140,8.700 GHz,3.39e-10,12.536,3.41e-10,12.463,1.496
2,1,3,100,140,8.800 GHz,3.39e-10,12.667,3.41e-10,12.591,1.498
2,1,3,100,140,8.900 GHz,3.39e-10,12.798,3.41e-10,12.719,1.5
2,1,3,100,140,9.000 GHz,3.39e-10,12.928,3.41e-10,12.847,1.502
2,1,3,100,140,9.100 GHz,3.39e-10,13.058,3.41e-10,12.974,1.504
2,1,3,100,140,9.200 GHz,3.39e-10,13.188,3.41e-10,13.101,1.506
2,1,3,100,140,9.300 GHz,3.39e-10,13.317,3.41e-10,13.228,1.508
2,1,3,100,140,9.400 GHz,3.39e-10,13.446,3.42e-10,13.354,1.51
2,1,3,100,140,9.500 GHz,3.39e-10,13.574,3.42e-10,13.479,1.513
2,1,3,100,140,9.600 GHz,3.39e-10,13.703,3.42e-10,13.604,1.515
2,1,3,100,140,9.700 GHz,3.39e-10,13.83,3.42e-10,13.729,1.517
2,1,3,100,140,9.800 GHz,3.39e-10,13.958,3.42e-10,13.853,1.519
2,1,3,100,140,9.900 GHz,3.39e-10,14.084,3.42e-10,13.976,1.522
2,1,3,100,140,10.00 GHz,3.39e-10,14.211,3.42e-10,14.099,1.524
2,1,3,100,140,10.10 GHz,3.4e-10,14.337,3.42e-10,14.222,1.526
2,1,3,100,140,10.20 GHz,3.4e-10,14.463,3.42e-10,14.344,1.528
2,1,3,100,140,10.30 GHz,3.4e-10,14.588,3.42e-10,14.466,1.531
2,1,3,100,140,10.40 GHz,3.4e-10,14.713,3.42e-10,14.587,1.533
2,1,3,100,140,10.50 GHz,3.4e-10,14.837,3.42e-10,14.708,1.536
2,1,3,100,140,10.60 GHz,3.4e-10,14.962,3.42e-10,14.828,1.538
2,1,3,100,140,10.70 GHz,3.4e-10,15.085,3.43e-10,14.948,1.54
2,1,3,100,140,10.80 GHz,3.4e-10,15.209,3.43e-10,15.067,1.543
2,1,3,100,140,10.90 GHz,3.4e-10,15.331,3.43e-10,15.186,1.545
2,1,3,100,140,11.00 GHz,3.4e-10,15.454,3.43e-10,15.304,1.548
2,1,3,100,140,11.10 GHz,3.4e-10,15.576,3.43e-10,15.422,1.55
2,1,3,100,140,11.20 GHz,3.4e-10,15.698,3.43e-10,15.539,1.553
2,1,3,100,140,11.30 GHz,3.4e-10,15.819,3.43e-10,15.656,1.555
2,1,3,100,140,11.40 GHz,3.4e-10,15.94,3.43e-10,15.772,1.558
2,1,3,100,140,11.50 GHz,3.4e-10,16.06,3.43e-10,15.888,1.561
2,1,3,100,140,11.60 GHz,3.4e-10,16.18,3.43e-10,16.003,1.563
2,1,3,100,140,11.70 GHz,3.4e-10,16.3,3.43e-10,16.118,1.566
2,1,3,100,140,11.80 GHz,3.4e-10,16.419,3.43e-10,16.232,1.569
2,1,3,100,140,11.90 GHz,3.4e-10,16.537,3.44e-10,16.346,1.571
2,1,3,100,140,12.00 GHz,3.4e-10,16.656,3.44e-10,16.459,1.574
2,1,3,100,140,12.10 GHz,3.4e-10,16.773,3.44e-10,16.571,1.577
2,1,3,100,140,12.20 GHz,3.4e-10,16.891,3.44e-10,16.683,1.58
2,1,3,100,140,12.30 GHz,3.4e-10,17.008,3.44e-10,16.795,1.583
2,1,3,100,140,12.40 GHz,3.4e-10,17.124,3.44e-10,16.905,1.585
2,1,3,100,140,12.50 GHz,3.4e-10,17.24,3.44e-10,17.016,1.588
2,1,3,100,140,12.60 GHz,3.4e-10,17.356,3.44e-10,17.125,1.591
2,1,3,100,140,12.70 GHz,3.4e-10,17.471,3.44e-10,17.234,1.594
2,1,3,100,140,12.80 GHz,3.4e-10,17.586,3.44e-10,17.343,1.597
2,1,3,100,140,12.90 GHz,3.4e-10,17.7,3.45e-10,17.451,1.6
2,1,3,100,140,13.00 GHz,3.4e-10,17.814,3.45e-10,17.558,1.603
2,1,3,100,140,13.10 GHz,3.4e-10,17.927,3.45e-10,17.665,1.606
2,1,3,100,140,13.20 GHz,3.4e-10,18.04,3.45e-10,17.771,1.609
2,1,3,100,140,13.30 GHz,3.4e-10,18.153,3.45e-10,17.877,1.612
2,1,3,100,140,13.40 GHz,3.41e-10,18.265,3.45e-10,17.981,1.616
2,1,3,100,140,13.50 GHz,3.41e-10,18.376,3.45e-10,18.086,1.619
2,1,3,100,140,13.60 GHz,3.41e-10,18.487,3.45e-10,18.189,1.622
2,1,3,100,140,13.70 GHz,3.41e-10,18.598,3.45e-10,18.292,1.625
2,1,3,100,140,13.80 GHz,3.41e-10,18.708,3.46e-10,18.394,1.628
2,1,3,100,140,13.90 GHz,3.41e-10,18.818,3.46e-10,18.496,1.632
2,1,3,100,140,14.00 GHz,3.41e-10,18.927,3.46e-10,18.597,1.635
2,1,3,100,140,14.10 GHz,3.41e-10,19.035,3.46e-10,18.697,1.639
2,1,3,100,140,14.20 GHz,3.41e-10,19.144,3.46e-10,18.797,1.642
2,1,3,100,140,14.30 GHz,3.41e-10,19.251,3.46e-10,18.896,1.645
2,1,3,100,140,14.40 GHz,3.41e-10,19.358,3.46e-10,18.994,1.649
2,1,3,100,140,14.50 GHz,3.41e-10,19.465,3.46e-10,19.091,1.653
2,1,3,100,140,14.60 GHz,3.41e-10,19.571,3.46e-10,19.188,1.656
2,1,3,100,140,14.70 GHz,3.41e-10,19.677,3.47e-10,19.284,1.66
2,1,3,100,140,14.80 GHz,3.41e-10,19.782,3.47e-10,19.379,1.663
2,1,3,100,140,14.90 GHz,3.41e-10,19.887,3.47e-10,19.474,1.667
2,1,3,100,140,15.00 GHz,3.41e-10,19.991,3.47e-10,19.567,1.671
2,1,3,100,140,15.10 GHz,3.41e-10,20.094,3.47e-10,19.66,1.675
2,1,3,100,140,15.20 GHz,3.41e-10,20.197,3.47e-10,19.752,1.678
2,1,3,100,140,15.30 GHz,3.41e-10,20.3,3.47e-10,19.844,1.682
2,1,3,100,140,15.40 GHz,3.41e-10,20.402,3.47e-10,19.935,1.686
2,1,3,100,140,15.50 GHz,3.41e-10,20.504,3.48e-10,20.024,1.69
2,1,3,100,140,15.60 GHz,3.41e-10,20.605,3.48e-10,20.113,1.694
2,1,3,100,140,15.70 GHz,3.41e-10,20.705,3.48e-10,20.202,1.698
2,1,3,100,140,15.80 GHz,3.42e-10,20.805,3.48e-10,20.289,1.702
2,1,3,100,140,15.90 GHz,3.42e-10,20.905,3.48e-10,20.376,1.707
2,1,3,100,140,16.00 GHz,3.42e-10,21.004,3.48e-10,20.461,1.711
2,1,3,100,140,16.10 GHz,3.42e-10,21.102,3.48e-10,20.546,1.715
2,1,3,100,140,16.20 GHz,3.42e-10,21.2,3.49e-10,20.63,1.719
2,1,3,100,140,16.30 GHz,3.42e-10,21.298,3.49e-10,20.714,1.724
2,1,3,100,140,16.40 GHz,3.42e-10,21.395,3.49e-10,20.796,1.728
2,1,3,100,140,16.50 GHz,3.42e-10,21.492,3.49e-10,20.878,1.733
2,1,3,100,140,16.60 GHz,3.42e-10,21.588,3.49e-10,20.958,1.737
2,1,3,100,140,16.70 GHz,3.42e-10,21.684,3.49e-10,21.038,1.742
2,1,3,100,140,16.80 GHz,3.42e-10,21.779,3.49e-10,21.117,1.746
2,1,3,100,140,16.90 GHz,3.42e-10,21.874,3.5e-10,21.196,1.751
2,1,3,100,140,17.00 GHz,3.42e-10,21.969,3.5e-10,21.273,1.756
2,1,3,100,140,17.10 GHz,3.42e-10,22.063,3.5e-10,21.35,1.76
2,1,3,100,140,17.20 GHz,3.42e-10,22.157,3.5e-10,21.426,1.765
2,1,3,100,140,17.30 GHz,3.42e-10,22.251,3.5e-10,21.501,1.77
2,1,3,100,140,17.40 GHz,3.42e-10,22.345,3.5e-10,21.575,1.775
2,1,3,100,140,17.50 GHz,3.42e-10,22.438,3.5e-10,21.649,1.78
2,1,3,100,140,17.60 GHz,3.42e-10,22.532,3.51e-10,21.722,1.785
2,1,3,100,140,17.70 GHz,3.42e-10,22.625,3.51e-10,21.795,1.789
2,1,3,100,140,17.80 GHz,3.43e-10,22.719,3.51e-10,21.866,1.794
2,1,3,100,140,17.90 GHz,3.43e-10,22.812,3.51e-10,21.937,1.8
2,1,3,100,140,18.00 GHz,3.43e-10,22.906,3.51e-10,22.008,1.805
2,1,3,100,140,18.10 GHz,3.43e-10,23.0,3.51e-10,22.078,1.81
2,1,3,100,140,18.20 GHz,3.43e-10,23.094,3.52e-10,22.148,1.815
2,1,3,100,140,18.30 GHz,3.43e-10,23.189,3.52e-10,22.217,1.82
2,1,3,100,140,18.40 GHz,3.43e-10,23.284,3.52e-10,22.286,1.825
2,1,3,100,140,18.50 GHz,3.43e-10,23.38,3.52e-10,22.354,1.83
2,1,3,100,140,18.60 GHz,3.43e-10,23.476,3.52e-10,22.422,1.835
2,1,3,100,140,18.70 GHz,3.43e-10,23.573,3.52e-10,22.489,1.84
2,1,3,100,140,18.80 GHz,3.43e-10,23.671,3.52e-10,22.556,1.846
2,1,3,100,140,18.90 GHz,3.43e-10,23.769,3.53e-10,22.622,1.851
2,1,3,100,140,19.00 GHz,3.43e-10,23.867,3.53e-10,22.687,1.856
2,1,3,100,140,19.10 GHz,3.43e-10,23.965,3.53e-10,22.751,1.861
2,1,3,100,140,19.20 GHz,3.43e-10,24.062,3.53e-10,22.812,1.867
2,1,3,100,140,19.30 GHz,3.43e-10,24.158,3.53e-10,22.87,1.873
2,1,3,100,140,19.40 GHz,3.43e-10,24.251,3.53e-10,22.925,1.879
2,1,3,100,140,19.50 GHz,3.43e-10,24.34,3.53e-10,22.974,1.885
2,1,3,100,140,19.60 GHz,3.43e-10,24.421,3.54e-10,23.015,1.892
2,1,3,100,140,19.70 GHz,3.43e-10,24.494,3.54e-10,23.048,1.9
2,1,3,100,140,19.80 GHz,3.43e-10,24.554,3.54e-10,23.068,1.908
2,1,3,100,140,19.90 GHz,3.43e-10,24.598,3.54e-10,23.074,1.918
2,1,3,100,140,20.00 GHz,3.43e-10,24.624,3.54e-10,23.064,1.929
2,1,3,100,160,2.000 GHz,3.73e-10,3.066,3.73e-10,3.065,1.531
2,1,3,100,160,2.100 GHz,3.73e-10,3.218,3.73e-10,3.217,1.532
2,1,3,100,160,2.200 GHz,3.73e-10,3.371,3.73e-10,3.369,1.532
2,1,3,100,160,2.300 GHz,3.73e-10,3.522,3.74e-10,3.521,1.533
2,1,3,100,160,2.400 GHz,3.73e-10,3.674,3.74e-10,3.672,1.534
2,1,3,100,160,2.500 GHz,3.73e-10,3.826,3.74e-10,3.824,1.534
2,1,3,100,160,2.600 GHz,3.73e-10,3.977,3.74e-10,3.975,1.535
2,1,3,100,160,2.700 GHz,3.73e-10,4.129,3.74e-10,4.126,1.536
2,1,3,100,160,2.800 GHz,3.73e-10,4.28,3.74e-10,4.277,1.537
2,1,3,100,160,2.900 GHz,3.73e-10,4.431,3.74e-10,4.427,1.538
2,1,3,100,160,3.000 GHz,3.73e-10,4.582,3.74e-10,4.578,1.538
2,1,3,100,160,3.100 GHz,3.73e-10,4.732,3.74e-10,4.728,1.539
2,1,3,100,160,3.200 GHz,3.73e-10,4.883,3.74e-10,4.878,1.54
2,1,3,100,160,3.300 GHz,3.73e-10,5.033,3.74e-10,5.028,1.541
2,1,3,100,160,3.400 GHz,3.73e-10,5.183,3.74e-10,5.177,1.542
2,1,3,100,160,3.500 GHz,3.73e-10,5.332,3.74e-10,5.326,1.543
2,1,3,100,160,3.600 GHz,3.73e-10,5.482,3.74e-10,5.475,1.544
2,1,3,100,160,3.700 GHz,3.73e-10,5.631,3.74e-10,5.624,1.545
2,1,3,100,160,3.800 GHz,3.73e-10,5.78,3.74e-10,5.773,1.546
2,1,3,100,160,3.900 GHz,3.73e-10,5.929,3.74e-10,5.921,1.547
2,1,3,100,160,4.000 GHz,3.73e-10,6.078,3.74e-10,6.069,1.549
2,1,3,100,160,4.100 GHz,3.74e-10,6.226,3.74e-10,6.217,1.55
2,1,3,100,160,4.200 GHz,3.74e-10,6.374,3.74e-10,6.364,1.551
2,1,3,100,160,4.300 GHz,3.74e-10,6.522,3.74e-10,6.511,1.552
2,1,3,100,160,4.400 GHz,3.74e-10,6.67,3.74e-10,6.658,1.553
2,1,3,100,160,4.500 GHz,3.74e-10,6.817,3.74e-10,6.805,1.555
2,1,3,100,160,4.600 GHz,3.74e-10,6.964,3.74e-10,6.951,1.556
2,1,3,100,160,4.700 GHz,3.74e-10,7.111,3.74e-10,7.097,1.557
2,1,3,100,160,4.800 GHz,3.74e-10,7.258,3.74e-10,7.243,1.559
2,1,3,100,160,4.900 GHz,3.74e-10,7.404,3.74e-10,7.388,1.56
2,1,3,100,160,5.000 GHz,3.74e-10,7.55,3.74e-10,7.533,1.561
2,1,3,100,160,5.100 GHz,3.74e-10,7.696,3.74e-10,7.678,1.563
2,1,3,100,160,5.200 GHz,3.74e-10,7.841,3.74e-10,7.822,1.564
2,1,3,100,160,5.300 GHz,3.74e-10,7.987,3.75e-10,7.966,1.565
2,1,3,100,160,5.400 GHz,3.74e-10,8.131,3.75e-10,8.11,1.567
2,1,3,100,160,5.500 GHz,3.74e-10,8.276,3.75e-10,8.253,1.568
2,1,3,100,160,5.600 GHz,3.74e-10,8.42,3.75e-10,8.397,1.57
2,1,3,100,160,5.700 GHz,3.74e-10,8.565,3.75e-10,8.539,1.572
2,1,3,100,160,5.800 GHz,3.74e-10,8.708,3.75e-10,8.682,1.573
2,1,3,100,160,5.900 GHz,3.74e-10,8.852,3.75e-10,8.824,1.575
2,1,3,100,160,6.000 GHz,3.74e-10,8.995,3.75e-10,8.966,1.576
2,1,3,100,160,6.100 GHz,3.74e-10,9.138,3.75e-10,9.107,1.578
2,1,3,100,160,6.200 GHz,3.74e-10,9.28,3.75e-10,9.248,1.58
2,1,3,100,160,6.300 GHz,3.74e-10,9.423,3.75e-10,9.389,1.581
2,1,3,100,160,6.400 GHz,3.74e-10,9.564,3.75e-10,9.529,1.583
2,1,3,100,160,6.500 GHz,3.74e-10,9.706,3.75e-10,9.669,1.585
2,1,3,100,160,6.600 GHz,3.74e-10,9.847,3.75e-10,9.808,1.586
2,1,3,100,160,6.700 GHz,3.74e-10,9.988,3.75e-10,9.947,1.588
2,1,3,100,160,6.800 GHz,3.74e-10,10.129,3.75e-10,10.086,1.59
2,1,3,100,160,6.900 GHz,3.74e-10,10.269,3.75e-10,10.225,1.592
2,1,3,100,160,7.000 GHz,3.74e-10,10.409,3.76e-10,10.363,1.594
2,1,3,100,160,7.100 GHz,3.74e-10,10.549,3.76e-10,10.5,1.596
2,1,3,100,160,7.200 GHz,3.74e-10,10.688,3.76e-10,10.637,1.597
2,1,3,100,160,7.300 GHz,3.74e-10,10.827,3.76e-10,10.774,1.599
2,1,3,100,160,7.400 GHz,3.74e-10,10.965,3.76e-10,10.911,1.601
2,1,3,100,160,7.500 GHz,3.74e-10,11.103,3.76e-10,11.047,1.603
2,1,3,100,160,7.600 GHz,3.74e-10,11.241,3.76e-10,11.182,1.605
2,1,3,100,160,7.700 GHz,3.74e-10,11.379,3.76e-10,11.317,1.607
2,1,3,100,160,7.800 GHz,3.74e-10,11.516,3.76e-10,11.452,1.609
2,1,3,100,160,7.900 GHz,3.74e-10,11.653,3.76e-10,11.586,1.611
2,1,3,100,160,8.000 GHz,3.74e-10,11.789,3.76e-10,11.72,1.614
2,1,3,100,160,8.100 GHz,3.74e-10,11.925,3.76e-10,11.854,1.616
2,1,3,100,160,8.200 GHz,3.74e-10,12.061,3.76e-10,11.987,1.618
2,1,3,100,160,8.300 GHz,3.74e-10,12.196,3.77e-10,12.119,1.62
2,1,3,100,160,8.400 GHz,3.74e-10,12.331,3.77e-10,12.251,1.622
2,1,3,100,160,8.500 GHz,3.74e-10,12.465,3.77e-10,12.383,1.624
2,1,3,100,160,8.600 GHz,3.74e-10,12.6,3.77e-10,12.514,1.627
2,1,3,100,160,8.700 GHz,3.74e-10,12.733,3.77e-10,12.645,1.629
2,1,3,100,160,8.800 GHz,3.74e-10,12.867,3.77e-10,12.775,1.631
2,1,3,100,160,8.900 GHz,3.74e-10,13.0,3.77e-10,12.905,1.633
2,1,3,100,160,9.000 GHz,3.74e-10,13.132,3.77e-10,13.034,1.636
2,1,3,100,160,9.100 GHz,3.75e-10,13.264,3.77e-10,13.163,1.638
2,1,3,100,160,9.200 GHz,3.75e-10,13.396,3.77e-10,13.291,1.641
2,1,3,100,160,9.300 GHz,3.75e-10,13.528,3.77e-10,13.419,1.643
2,1,3,100,160,9.400 GHz,3.75e-10,13.659,3.77e-10,13.547,1.646
2,1,3,100,160,9.500 GHz,3.75e-10,13.789,3.78e-10,13.674,1.648
2,1,3,100,160,9.600 GHz,3.75e-10,13.919,3.78e-10,13.8,1.651
2,1,3,100,160,9.700 GHz,3.75e-10,14.049,3.78e-10,13.926,1.653
2,1,3,100,160,9.800 GHz,3.75e-10,14.178,3.78e-10,14.051,1.656
2,1,3,100,160,9.900 GHz,3.75e-10,14.307,3.78e-10,14.176,1.658
2,1,3,100,160,10.00 GHz,3.75e-10,14.436,3.78e-10,14.301,1.661
2,1,3,100,160,10.10 GHz,3.75e-10,14.564,3.78e-10,14.424,1.663
2,1,3,100,160,10.20 GHz,3.75e-10,14.691,3.78e-10,14.548,1.666
2,1,3,100,160,10.30 GHz,3.75e-10,14.818,3.78e-10,14.671,1.669
2,1,3,100,160,10.40 GHz,3.75e-10,14.945,3.78e-10,14.793,1.672
2,1,3,100,160,10.50 GHz,3.75e-10,15.071,3.79e-10,14.915,1.674
2,1,3,100,160,10.60 GHz,3.75e-10,15.197,3.79e-10,15.036,1.677
2,1,3,100,160,10.70 GHz,3.75e-10,15.323,3.79e-10,15.156,1.68
